image_name,image_path,label_path,label_exists,source_type,box_count,has_objects,box_count_bin,strata,split
photo_031.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_031.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_031.txt,True,new_photo,2,True,2-3,new_photo__2-3,train
photo_032.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_032.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_033.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_033.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_034.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_034.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_034.txt,True,new_photo,1,True,1,new_photo__1,train
photo_035.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_035.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_035.txt,True,new_photo,2,True,2-3,new_photo__2-3,train
photo_036.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_036.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_036.txt,True,new_photo,1,True,1,new_photo__1,train
photo_038.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_038.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_038.txt,True,new_photo,4,True,4+,new_photo__4+,train
photo_039.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_039.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_039.txt,True,new_photo,7,True,4+,new_photo__4+,train
photo_041.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_041.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_041.txt,True,new_photo,1,True,1,new_photo__1,train
photo_043.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_043.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_044.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_044.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_044.txt,True,new_photo,2,True,2-3,new_photo__2-3,train
photo_045.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_045.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_045.txt,True,new_photo,1,True,1,new_photo__1,train
photo_046.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_046.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_046.txt,True,new_photo,2,True,2-3,new_photo__2-3,train
photo_047.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_047.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_047.txt,True,new_photo,1,True,1,new_photo__1,train
photo_048.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_048.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_048.txt,True,new_photo,3,True,2-3,new_photo__2-3,train
photo_049.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_049.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_049.txt,True,new_photo,1,True,1,new_photo__1,train
photo_050.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_050.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_051.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_051.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_052.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_052.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_052.txt,True,new_photo,1,True,1,new_photo__1,train
photo_053.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_053.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_053.txt,True,new_photo,2,True,2-3,new_photo__2-3,train
photo_054.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_054.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_054.txt,True,new_photo,3,True,2-3,new_photo__2-3,train
photo_055.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_055.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_055.txt,True,new_photo,3,True,2-3,new_photo__2-3,train
photo_056.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_056.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_056.txt,True,new_photo,1,True,1,new_photo__1,train
photo_058.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_058.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_058.txt,True,new_photo,1,True,1,new_photo__1,train
photo_059.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_059.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_059.txt,True,new_photo,1,True,1,new_photo__1,train
photo_060.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_060.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_060.txt,True,new_photo,1,True,1,new_photo__1,train
photo_061.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_061.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_061.txt,True,new_photo,3,True,2-3,new_photo__2-3,train
photo_062.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_062.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_062.txt,True,new_photo,2,True,2-3,new_photo__2-3,train
photo_063.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_063.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_063.txt,True,new_photo,1,True,1,new_photo__1,train
photo_064.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_064.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_064.txt,True,new_photo,1,True,1,new_photo__1,train
photo_065.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_065.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_066.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_066.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_067.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_067.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_067.txt,True,new_photo,1,True,1,new_photo__1,train
photo_068.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_068.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_068.txt,True,new_photo,2,True,2-3,new_photo__2-3,train
photo_069.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_069.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_069.txt,True,new_photo,1,True,1,new_photo__1,train
photo_070.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_070.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_070.txt,True,new_photo,1,True,1,new_photo__1,train
photo_071.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_071.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_071.txt,True,new_photo,1,True,1,new_photo__1,train
photo_073.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_073.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_075.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_075.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_075.txt,True,new_photo,3,True,2-3,new_photo__2-3,train
photo_076.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_076.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_076.txt,True,new_photo,2,True,2-3,new_photo__2-3,train
photo_078.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_078.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_078.txt,True,new_photo,6,True,4+,new_photo__4+,train
photo_079.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_079.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_079.txt,True,new_photo,1,True,1,new_photo__1,train
photo_080.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_080.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_080.txt,True,new_photo,2,True,2-3,new_photo__2-3,train
photo_081.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_081.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_081.txt,True,new_photo,2,True,2-3,new_photo__2-3,train
photo_082.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_082.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_082.txt,True,new_photo,1,True,1,new_photo__1,train
photo_083.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_083.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_083.txt,True,new_photo,1,True,1,new_photo__1,train
photo_084.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_084.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_084.txt,True,new_photo,1,True,1,new_photo__1,train
photo_085.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_085.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_085.txt,True,new_photo,1,True,1,new_photo__1,train
photo_087.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_087.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_087.txt,True,new_photo,3,True,2-3,new_photo__2-3,train
photo_088.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_088.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_088.txt,True,new_photo,1,True,1,new_photo__1,train
photo_089.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_089.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_089.txt,True,new_photo,1,True,1,new_photo__1,train
photo_090.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_090.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_092.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_092.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_092.txt,True,new_photo,2,True,2-3,new_photo__2-3,train
photo_094.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_094.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_094.txt,True,new_photo,2,True,2-3,new_photo__2-3,train
photo_095.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_095.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_097.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_097.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_097.txt,True,new_photo,1,True,1,new_photo__1,train
photo_098.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_098.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_098.txt,True,new_photo,1,True,1,new_photo__1,train
photo_101.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_101.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_101.txt,True,new_photo,1,True,1,new_photo__1,train
photo_102.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_102.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_102.txt,True,new_photo,1,True,1,new_photo__1,train
photo_105.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_105.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_105.txt,True,new_photo,1,True,1,new_photo__1,train
photo_106.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_106.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_107.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_107.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_107.txt,True,new_photo,4,True,4+,new_photo__4+,train
photo_108.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_108.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_109.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_109.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_109.txt,True,new_photo,2,True,2-3,new_photo__2-3,train
photo_110.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_110.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_110.txt,True,new_photo,2,True,2-3,new_photo__2-3,train
photo_111.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_111.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_112.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_112.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_112.txt,True,new_photo,2,True,2-3,new_photo__2-3,train
photo_113.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_113.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_113.txt,True,new_photo,1,True,1,new_photo__1,train
photo_114.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_114.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_115.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_115.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_115.txt,True,new_photo,2,True,2-3,new_photo__2-3,train
photo_116.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_116.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_117.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_117.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_117.txt,True,new_photo,1,True,1,new_photo__1,train
photo_119.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_119.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_119.txt,True,new_photo,1,True,1,new_photo__1,train
photo_120.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_120.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_120.txt,True,new_photo,1,True,1,new_photo__1,train
photo_121.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_121.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_121.txt,True,new_photo,1,True,1,new_photo__1,train
photo_122.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_122.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_122.txt,True,new_photo,1,True,1,new_photo__1,train
photo_124.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_124.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_124.txt,True,new_photo,1,True,1,new_photo__1,train
photo_125.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_125.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_125.txt,True,new_photo,1,True,1,new_photo__1,train
photo_126.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_126.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_126.txt,True,new_photo,6,True,4+,new_photo__4+,train
photo_127.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_127.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_127.txt,True,new_photo,1,True,1,new_photo__1,train
photo_129.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_129.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_132.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_132.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_133.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_133.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_134.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_134.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_134.txt,True,new_photo,2,True,2-3,new_photo__2-3,train
photo_135.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_135.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_135.txt,True,new_photo,3,True,2-3,new_photo__2-3,train
photo_136.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_136.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_136.txt,True,new_photo,1,True,1,new_photo__1,train
photo_137.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_137.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_137.txt,True,new_photo,2,True,2-3,new_photo__2-3,train
photo_138.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_138.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_139.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_139.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_139.txt,True,new_photo,1,True,1,new_photo__1,train
photo_140.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_140.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_140.txt,True,new_photo,3,True,2-3,new_photo__2-3,train
photo_141.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_141.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_142.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_142.jpg,,False,new_photo,0,False,0,new_photo__0,train
photo_143.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/images/train/photo_143.jpg,/home/shiawase/ic8_ai/ad_detection/data/cvat_exports/photo_cv/labels/train/photo_143.txt,True,new_photo,1,True,1,new_photo__1,train
